Id,Email__c,FinServ__NetWorth__c,FinServ__CreditRating__c,Tier__c,FinServ__LifetimeValue__c,FinServ__LastUsedChannel__c,Ownership,TickerSymbol
001am00002A9ftGAAR,info@woodhousehold.com,1430492,Good,C,25033,Web,Private,
001am00002A9ftHAAR,info@househousehold.com,3707352,Good,C,64878,Other,Private,
001am00002A9ftIAAR,info@dennishousehold.com,2907868,Fair,C,50887,Branch,Private,
001am00002A9ftJAAR,info@ricehousehold.com,2839956,Fair,C,49699,Web,Private,
001am00002A9ftKAAR,info@hallhousehold.com,3246116,Good,C,56807,Branch,Public,HALL
001am00002A9ftLAAR,info@russellhousehold.com,278088,Good,C,25000,Other,Private,
001am00002A9ftMAAR,info@duffyhousehold.com,526056,Excellent,C,25000,Mobile,Subsidiary,
001am00002A9ftNAAR,info@forbeshousehold.com,2057532,Good,C,36006,Call Center,Private,
001am00002A9ftOAAR,info@johnsonhousehold.com,401152,Fair,C,25000,Other,Private,
001am00002A9ftPAAR,info@johnsonhousehold.com,2713992,Fair,C,47494,Call Center,Private,
001am00002A9ftQAAR,info@blackhousehold.com,2519064,Good,C,44083,Call Center,Private,
001am00002A9ftRAAR,info@willishousehold.com,1132952,Fair,C,25000,Call Center,Subsidiary,
001am00002A9ftSAAR,info@shafferhousehold.com,2683628,Good,C,46963,Branch,Private,
001am00002A9ftTAAR,info@rivashousehold.com,2137132,Good,C,37399,Other,Private,
001am00002A9ftUAAR,info@moorehousehold.com,3285668,Good,C,57499,Web,Private,
001am00002A9ftVAAR,info@lopezhousehold.com,1725212,Good,C,30191,Web,Private,
001am00002A9ftWAAR,info@joneshousehold.com,381940,Fair,C,25000,Mobile,Public,JONE
001am00002A9ftXAAR,info@hollandhousehold.com,1532400,Good,C,26817,Branch,Private,
001am00002A9ftYAAR,info@diazhousehold.com,471676,Good,C,25000,Call Center,Private,
001am00002A9ftZAAR,info@georgehousehold.com,305700,Fair,C,25000,Other,Public,GEOR
001am00002A9ftaAAB,info@duffyhousehold.com,219548,Fair,C,25000,Other,Private,
001am00002A9ftbAAB,info@bellhousehold.com,3435988,Fair,C,60129,Other,Private,
001am00002A9ftcAAB,info@guerrerohousehold.com,3081972,Fair,C,53934,Web,Private,
001am00002A9ftdAAB,info@ortegahousehold.com,237384,Good,C,25000,Branch,Private,
001am00002A9fteAAB,info@clarkhousehold.com,384880,Good,C,25000,Call Center,Private,
001am00002A9ftfAAB,info@lynchhousehold.com,2875832,Fair,C,50327,Call Center,Private,
001am00002A9ftgAAB,info@dyerhousehold.com,785296,Good,C,25000,Other,Private,
001am00002A9fthAAB,info@martinhousehold.com,3450232,Good,C,60379,Call Center,Public,MART
001am00002A9ftiAAB,info@harperhousehold.com,1251708,Fair,C,25000,Branch,Private,
001am00002A9ftjAAB,info@cookehousehold.com,668348,Good,C,25000,Other,Public,COOK
001am00002A9ftkAAB,info@parsonshousehold.com,1422792,Fair,C,25000,Web,Private,
001am00002A9ftlAAB,info@marshallhousehold.com,2959868,Fair,C,51797,Call Center,Private,
001am00002A9ftmAAB,info@morganhousehold.com,2521292,Fair,C,44122,Branch,Private,
001am00002A9ftnAAB,info@nguyenhousehold.com,2330044,Good,C,40775,Mobile,Private,
001am00002A9ftoAAB,info@stephensonhousehold.com,2096820,Good,C,36694,Mobile,Other,
001am00002A9ftpAAB,info@martinezhousehold.com,264540,Good,C,25000,Mobile,Private,
001am00002A9ftqAAB,info@turnerhousehold.com,1162520,Fair,C,25000,Branch,Private,
001am00002A9ftrAAB,info@jacksonhousehold.com,2674828,Fair,C,46809,Call Center,Private,
001am00002A9ftsAAB,info@harrishousehold.com,502516,Fair,C,25000,Mobile,Private,
001am00002A9fttAAB,info@singhhousehold.com,3286484,Good,C,57513,Branch,Other,
001am00002A9ftuAAB,info@ellishousehold.com,832796,Fair,C,25000,Other,Private,
001am00002A9ftvAAB,info@thomashousehold.com,3739696,Good,C,65444,Mobile,Other,
001am00002A9ftwAAB,info@santoshousehold.com,3078624,Fair,C,53875,Web,Private,
001am00002A9ftxAAB,info@grimeshousehold.com,1523320,Fair,C,26658,Mobile,Subsidiary,
001am00002A9ftyAAB,info@brownhousehold.com,2486540,Good,C,43514,Branch,Private,
001am00002A9ftzAAB,info@hutchinsonhousehold.com,2911880,Good,C,50957,Call Center,Private,
001am00002A9fu0AAB,info@glasshousehold.com,2634004,Fair,C,46095,Call Center,Private,
001am00002A9fu1AAB,info@barberhousehold.com,415768,Fair,C,25000,Mobile,Subsidiary,
001am00002A9fu2AAB,info@osbornehousehold.com,3894048,Excellent,C,68145,Branch,Private,
001am00002A9fu3AAB,info@stantonhousehold.com,2287280,Good,C,40027,Branch,Private,
001am00002A9fu4AAB,info@kennedyhousehold.com,2647888,Fair,C,46338,Call Center,Private,
001am00002A9fu5AAB,info@martinezhousehold.com,291992,Fair,C,25000,Other,Other,
001am00002A9fu6AAB,info@fieldshousehold.com,629648,Excellent,C,25000,Other,Private,
001am00002A9fu7AAB,info@richardhousehold.com,302812,Fair,C,25000,Web,Private,
001am00002A9fu8AAB,info@zamorahousehold.com,2396100,Fair,C,41931,Branch,Subsidiary,
001am00002A9fu9AAB,info@mcdonaldhousehold.com,3391512,Fair,C,59351,Call Center,Private,
001am00002A9fuAAAR,info@smithhousehold.com,1998896,Excellent,C,34980,Web,Private,
001am00002A9fuBAAR,info@hayeshousehold.com,3763664,Fair,C,65864,Call Center,Private,
001am00002A9fuCAAR,info@cobbhousehold.com,3447748,Good,C,60335,Web,Private,
001am00002A9fuDAAR,info@saundershousehold.com,371432,Good,C,25000,Web,Private,
001am00002A9fuEAAR,info@andersenhousehold.com,2163856,Fair,C,37867,Other,Public,ANDE
001am00002A9fuFAAR,info@cruzhousehold.com,3799556,Fair,C,66492,Other,Private,
001am00002A9fuGAAR,info@gonzalezhousehold.com,3010484,Good,C,52683,Other,Private,
001am00002A9fuHAAR,info@morrishousehold.com,3507872,Good,C,61387,Branch,Private,
001am00002A9fuIAAR,info@jenkinshousehold.com,240744,Good,C,25000,Other,Private,
001am00002A9fuJAAR,info@rosehousehold.com,2032240,Fair,C,35564,Mobile,Private,
001am00002A9fuKAAR,info@woodhousehold.com,3084868,Good,C,53985,Other,Private,
001am00002A9fuLAAR,info@loweryhousehold.com,759692,Fair,C,25000,Call Center,Private,
001am00002A9fuMAAR,info@williamshousehold.com,1531484,Fair,C,26800,Mobile,Private,
001am00002A9fuNAAR,info@fernandezhousehold.com,1763728,Excellent,C,30865,Mobile,Private,
001am00002A9fuOAAR,info@valdezhousehold.com,2799840,Good,C,48997,Mobile,Private,
001am00002A9fuPAAR,info@cruzhousehold.com,3543912,Good,C,62018,Other,Private,
001am00002A9fuQAAR,info@thompsonhousehold.com,771996,Fair,C,25000,Other,Private,
001am00002A9fuRAAR,info@fitzgeraldhousehold.com,3917424,Good,C,68554,Web,Private,
001am00002A9fuSAAR,info@perezhousehold.com,741368,Fair,C,25000,Call Center,Subsidiary,
001am00002A9fuTAAR,info@paulhousehold.com,3632308,Fair,C,63565,Mobile,Subsidiary,
001am00002A9fuUAAR,info@harrishousehold.com,3326784,Good,C,58218,Web,Private,
001am00002A9fuVAAR,info@johnstonhousehold.com,3090772,Good,C,54088,Other,Subsidiary,
001am00002A9fuWAAR,info@wolfhousehold.com,2226228,Poor,C,38958,Other,Private,
001am00002A9fuXAAR,info@adamshousehold.com,3753448,Good,C,65685,Web,Private,
001am00002A9fuYAAR,info@arellanohousehold.com,1481628,Fair,C,25928,Other,Private,
001am00002A9fuZAAR,info@moorehousehold.com,852692,Good,C,25000,Call Center,Subsidiary,
001am00002A9fuaAAB,info@popehousehold.com,928360,Excellent,C,25000,Branch,Private,
001am00002A9fubAAB,info@johnsonhousehold.com,3776636,Fair,C,66091,Branch,Private,
001am00002A9fucAAB,info@matthewshousehold.com,3715576,Good,C,65022,Call Center,Private,
001am00002A9fudAAB,info@donovanhousehold.com,2948084,Fair,C,51591,Web,Private,
001am00002A9fueAAB,info@nelsonhousehold.com,1348552,Good,C,25000,Mobile,Private,
001am00002A9fufAAB,info@holthousehold.com,739868,Good,C,25000,Call Center,Private,
001am00002A9fugAAB,info@blackhousehold.com,3968032,Good,C,69440,Mobile,Private,
001am00002A9fuhAAB,info@leehousehold.com,2465004,Good,C,43137,Other,Private,
001am00002A9fuiAAB,info@danielshousehold.com,3622600,Good,C,63395,Mobile,Private,
001am00002A9fujAAB,info@ricehousehold.com,1767612,Fair,C,30933,Other,Private,
001am00002A9fukAAB,info@reedhousehold.com,1659820,Poor,C,29046,Web,Private,
001am00002A9fulAAB,info@wardhousehold.com,2940984,Fair,C,51467,Call Center,Private,
001am00002A9fumAAB,info@santiagohousehold.com,1924380,Fair,C,33676,Call Center,Private,
001am00002A9fzdAAB,info@schroederhousehold.com,3619644,Fair,C,63343,Mobile,Private,
001am00002A9fzeAAB,info@coxhousehold.com,1543836,Fair,C,27017,Web,Private,
001am00002A9fzfAAB,info@pricehousehold.com,2725732,Fair,C,47700,Web,Private,
001am00002A9fzgAAB,info@boydhousehold.com,950432,Fair,C,25000,Web,Subsidiary,
001am00002A9fzhAAB,info@leonardhousehold.com,3557044,Good,C,62248,Mobile,Private,
001am00002A9fziAAB,info@travishousehold.com,1120956,Good,C,25000,Web,Public,TRAV
001am00002A9fzjAAB,info@holmeshousehold.com,3248192,Good,C,56843,Mobile,Other,
001am00002A9fzkAAB,info@moorehousehold.com,1946108,Poor,C,34056,Web,Other,
001am00002A9fzlAAB,info@clarkhousehold.com,2169276,Good,C,37962,Other,Private,
001am00002A9fzmAAB,info@woodhousehold.com,3217808,Good,C,56311,Mobile,Private,
001am00002A9fznAAB,info@allisonhousehold.com,3845856,Good,C,67302,Web,Subsidiary,
001am00002A9fzoAAB,info@marshallhousehold.com,2956500,Good,C,51738,Mobile,Private,
001am00002A9fzpAAB,info@sheahousehold.com,2496032,Good,C,43680,Web,Private,
001am00002A9fzqAAB,info@smithhousehold.com,3088204,Good,C,54043,Call Center,Private,
001am00002A9fzrAAB,info@fitzpatrickhousehold.com,1541484,Good,C,26975,Branch,Private,
001am00002A9fzsAAB,info@brownhousehold.com,994928,Fair,C,25000,Call Center,Other,
001am00002A9fztAAB,info@villarrealhousehold.com,479388,Fair,C,25000,Call Center,Private,
001am00002A9fzuAAB,info@hallhousehold.com,1874268,Fair,C,32799,Other,Private,
001am00002A9fzvAAB,info@davishousehold.com,841092,Good,C,25000,Mobile,Subsidiary,
001am00002A9fzwAAB,info@floydhousehold.com,3365108,Fair,C,58889,Other,Private,
001am00002A9fzxAAB,info@newtonhousehold.com,1747108,Good,C,30574,Web,Private,
001am00002A9fzyAAB,info@lucashousehold.com,1130096,Good,C,25000,Mobile,Other,
001am00002A9fzzAAB,info@smithhousehold.com,3461868,Fair,C,60582,Branch,Private,
001am00002A9g00AAB,info@penningtonhousehold.com,3023336,Fair,C,52908,Mobile,Private,
001am00002A9g01AAB,info@vegahousehold.com,2055236,Fair,C,35966,Call Center,Private,
001am00002A9g02AAB,info@shieldshousehold.com,1471004,Good,C,25742,Other,Private,
001am00002A9g03AAB,info@mitchellhousehold.com,1307068,Fair,C,25000,Call Center,Private,
001am00002A9g04AAB,info@griffithhousehold.com,222224,Fair,C,25000,Branch,Private,
001am00002A9g05AAB,info@sanchezhousehold.com,3946904,Good,C,69070,Other,Private,
001am00002A9g06AAB,info@moyerhousehold.com,1789876,Fair,C,31322,Branch,Private,
001am00002A9g07AAB,info@bishophousehold.com,469488,Good,C,25000,Other,Private,
001am00002A9g08AAB,info@clarkhousehold.com,1135532,Good,C,25000,Mobile,Private,
001am00002A9g09AAB,info@olsonhousehold.com,2158480,Fair,C,37773,Mobile,Private,
001am00002A9g0AAAR,info@mcdanielhousehold.com,1036524,Fair,C,25000,Call Center,Private,
001am00002A9g0BAAR,info@jameshousehold.com,2365236,Good,C,41391,Branch,Private,
001am00002A9g0CAAR,info@foxhousehold.com,1785512,Fair,C,31246,Branch,Private,
001am00002A9g0DAAR,info@lyonshousehold.com,1032180,Fair,C,25000,Call Center,Private,
001am00002A9g0EAAR,info@gutierrezhousehold.com,3994476,Fair,C,69903,Web,Other,
001am00002A9g0FAAR,info@petersonhousehold.com,2924252,Fair,C,51174,Branch,Private,
001am00002A9g0GAAR,info@oliverhousehold.com,2631876,Fair,C,46057,Mobile,Private,
001am00002A9g0HAAR,info@barrerahousehold.com,2442492,Fair,C,42743,Mobile,Private,
001am00002A9g0IAAR,info@whitehousehold.com,794928,Poor,C,25000,Web,Public,WHIT
001am00002A9g0JAAR,info@connerhousehold.com,2246808,Fair,C,39319,Branch,Private,
001am00002A9g0KAAR,info@linhousehold.com,738876,Good,C,25000,Mobile,Private,
001am00002A9g0LAAR,info@duncanhousehold.com,2522220,Fair,C,44138,Call Center,Private,
001am00002A9g0MAAR,info@clinehousehold.com,2855604,Fair,C,49973,Branch,Public,CLIN
001am00002A9g0NAAR,info@richardhousehold.com,2899620,Fair,C,50743,Call Center,Private,
001am00002A9g0OAAR,info@harveyhousehold.com,458684,Good,C,25000,Call Center,Private,
001am00002A9g0PAAR,info@brownhousehold.com,562196,Fair,C,25000,Other,Private,
001am00002A9g0QAAR,info@smithhousehold.com,3290260,Good,C,57579,Web,Private,
001am00002A9g0RAAR,info@gillhousehold.com,2304072,Good,C,40321,Branch,Private,
001am00002A9g0SAAR,info@andersonhousehold.com,389136,Fair,C,25000,Mobile,Private,
001am00002A9g0TAAR,info@reyeshousehold.com,3556776,Fair,C,62243,Branch,Private,
001am00002A9g0UAAR,info@herrerahousehold.com,2498592,Good,C,43725,Mobile,Private,
001am00002A9g0VAAR,info@stronghousehold.com,3021576,Fair,C,52877,Web,Private,
001am00002A9g0WAAR,info@martinezhousehold.com,417604,Good,C,25000,Call Center,Subsidiary,
001am00002A9g0XAAR,info@randolphhousehold.com,2746628,Good,C,48065,Other,Other,
001am00002A9g0YAAR,info@floreshousehold.com,3064556,Poor,C,53629,Mobile,Private,
001am00002A9g0ZAAR,info@bartletthousehold.com,967640,Good,C,25000,Call Center,Private,
001am00002A9g0aAAB,info@reedhousehold.com,1444020,Fair,C,25270,Call Center,Private,
001am00002A9g0bAAB,info@diazhousehold.com,649116,Fair,C,25000,Mobile,Private,
001am00002A9g0cAAB,info@reidhousehold.com,888856,Good,C,25000,Branch,Private,
001am00002A9g0dAAB,info@brownhousehold.com,1211864,Fair,C,25000,Web,Private,
001am00002A9g0eAAB,info@benjaminhousehold.com,1233412,Good,C,25000,Web,Private,
001am00002A9g0fAAB,info@greenehousehold.com,1424216,Fair,C,25000,Mobile,Private,
001am00002A9g0gAAB,info@bradleyhousehold.com,2996568,Good,C,52439,Branch,Private,
001am00002A9g0hAAB,info@taylorhousehold.com,2152600,Good,C,37670,Branch,Private,
001am00002A9g0iAAB,info@phillipshousehold.com,2676520,Good,C,46839,Other,Private,
001am00002A9g0jAAB,info@ramirezhousehold.com,1684608,Fair,C,29480,Mobile,Private,
001am00002A9g0kAAB,info@johnsonhousehold.com,2217832,Fair,C,38812,Web,Other,
001am00002A9g0lAAB,info@simmonshousehold.com,680688,Good,C,25000,Other,Private,
001am00002A9g0mAAB,info@wanghousehold.com,1732844,Fair,C,30324,Call Center,Private,
001am00002A9g0nAAB,info@smithhousehold.com,2943336,Good,C,51508,Branch,Private,
001am00002A9g0oAAB,info@torreshousehold.com,1623376,Good,C,28409,Branch,Public,TORR
001am00002A9g0pAAB,info@smithhousehold.com,1861840,Poor,C,32582,Other,Private,
001am00002A9g0qAAB,info@mcphersonhousehold.com,2191344,Good,C,38348,Web,Private,
001am00002A9g0rAAB,info@arroyohousehold.com,538076,Good,C,25000,Other,Private,
001am00002A9g0sAAB,info@berryhousehold.com,2404256,Fair,C,42074,Mobile,Private,
001am00002A9g0tAAB,info@kinghousehold.com,1860056,Fair,C,32550,Mobile,Public,KING
001am00002A9g0uAAB,info@grayhousehold.com,3843908,Fair,C,67268,Other,Private,
001am00002A9g0vAAB,info@haydenhousehold.com,279968,Fair,C,25000,Web,Private,
001am00002A9g0wAAB,info@hallhousehold.com,2228436,Good,C,38997,Web,Private,
001am00002A9g0xAAB,info@rogershousehold.com,2696880,Poor,C,47195,Web,Private,
001am00002A9g0yAAB,info@palmerhousehold.com,2227572,Good,C,38982,Other,Private,
001am00002A9g0zAAB,info@watsonhousehold.com,3278668,Good,C,57376,Mobile,Private,
001am00002A9g10AAB,info@leehousehold.com,2391748,Fair,C,41855,Mobile,Other,
001am00002A9g11AAB,info@davishousehold.com,3641716,Good,C,63730,Branch,Subsidiary,
001am00002A9g12AAB,info@serranohousehold.com,1545132,Fair,C,27039,Web,Private,
001am00002A9g13AAB,info@castillohousehold.com,1576960,Fair,C,27596,Mobile,Private,
001am00002A9g14AAB,info@penahousehold.com,1663172,Good,C,29105,Web,Private,
001am00002A9g15AAB,info@murrayhousehold.com,276872,Good,C,25000,Branch,Private,
001am00002A9g16AAB,info@fryhousehold.com,1376388,Fair,C,25000,Call Center,Private,
001am00002A9g17AAB,info@markshousehold.com,2679396,Good,C,46889,Call Center,Public,MARK
001am00002A9g18AAB,info@davishousehold.com,1078220,Good,C,25000,Other,Private,
001am00002A9g19AAB,info@millerhousehold.com,3990516,Good,C,69834,Branch,Private,
001am00002A9g1AAAR,info@whitehousehold.com,1798144,Fair,C,31467,Other,Private,
001am00002A9g1BAAR,info@clarkhousehold.com,1933988,Fair,C,33844,Branch,Private,
001am00002A9g1CAAR,info@coxhousehold.com,1497336,Good,C,26203,Call Center,Private,
001am00002A9g1DAAR,info@hunterhousehold.com,2445036,Good,C,42788,Call Center,Private,
001am00002A9g1EAAR,info@paynehousehold.com,2995440,Good,C,52420,Call Center,Private,
001am00002A9g1FAAR,info@krausehousehold.com,3742800,Fair,C,65499,Branch,Private,
001am00002A9g1GAAR,info@taylorhousehold.com,1984080,Good,C,34721,Web,Public,TAYL
001am00002A9g1HAAR,info@boyerhousehold.com,1138956,Fair,C,25000,Mobile,Private,
001am00002A9g1IAAR,info@snyderhousehold.com,1817364,Fair,C,31803,Mobile,Private,
001am00002A9g1JAAR,info@potterhousehold.com,2980268,Good,C,52154,Web,Private,
001am00002A9g1KAAR,info@woodshousehold.com,277804,Good,C,25000,Mobile,Private,
001am00002A9g1LAAR,info@mayshousehold.com,1953692,Fair,C,34189,Other,Private,
001am00002A9g1MAAR,info@monroehousehold.com,3654524,Excellent,C,63954,Other,Public,MONR
001am00002A9g1NAAR,info@flynnhousehold.com,1734388,Good,C,30351,Branch,Private,
001am00002A9g1OAAR,info@dixonhousehold.com,1394192,Good,C,25000,Call Center,Private,
001am00002A9g1PAAR,info@murrayhousehold.com,974680,Good,C,25000,Branch,Private,
001am00002A9g1QAAR,info@davishousehold.com,3655532,Good,C,63971,Call Center,Private,
001am00002A9g1RAAR,info@garciahousehold.com,3181908,Good,C,55683,Mobile,Private,
001am00002A9g1SAAR,info@fuenteshousehold.com,580648,Good,C,25000,Branch,Private,
001am00002A9g1TAAR,info@younghousehold.com,3584064,Fair,C,62721,Mobile,Private,
001am00002A9g1UAAR,info@smithhousehold.com,1101296,Fair,C,25000,Mobile,Private,
001am00002A9g1VAAR,info@floreshousehold.com,1536800,Fair,C,26894,Other,Private,
001am00002A9g1WAAR,info@petershousehold.com,3910560,Fair,C,68434,Mobile,Private,
001am00002A9g1XAAR,info@dudleyhousehold.com,1502840,Good,C,26299,Mobile,Private,
001am00002A9g1YAAR,info@oconnellhousehold.com,2931392,Good,C,51299,Branch,Other,
001am00002A9g1ZAAR,info@smithhousehold.com,227092,Fair,C,25000,Branch,Private,
001am00002A9g1aAAB,info@jacksonhousehold.com,2429476,Good,C,42515,Web,Private,
001am00002A9g1bAAB,info@mayhousehold.com,923696,Fair,C,25000,Mobile,Private,
001am00002A9g1cAAB,info@staffordhousehold.com,3095340,Fair,C,54168,Branch,Public,STAF
001am00002A9g1dAAB,info@millerhousehold.com,3606348,Fair,C,63111,Web,Subsidiary,
001am00002A9g1eAAB,info@gouldhousehold.com,1537008,Fair,C,26897,Web,Private,
001am00002A9g1fAAB,info@careyhousehold.com,3942908,Fair,C,69000,Mobile,Private,
001am00002A9g1gAAB,info@millerhousehold.com,3928224,Good,C,68743,Call Center,Private,
001am00002A9g1hAAB,info@davishousehold.com,2287768,Excellent,C,40035,Branch,Other,
001am00002A9g1iAAB,info@washingtonhousehold.com,1372276,Poor,C,25000,Web,Private,
001am00002A9g1jAAB,info@johnsonhousehold.com,872580,Good,C,25000,Branch,Private,
001am00002A9g1kAAB,info@jensenhousehold.com,3747824,Good,C,65586,Web,Private,
001am00002A9g1lAAB,info@clarkhousehold.com,2497684,Fair,C,43709,Other,Private,
001am00002A9g1mAAB,info@padillahousehold.com,2959012,Fair,C,51782,Other,Public,PADI
001am00002A9g1nAAB,info@morrishousehold.com,2783832,Fair,C,48717,Other,Other,
001am00002A9g1oAAB,info@davilahousehold.com,2300480,Fair,C,40258,Web,Private,
001am00002A9g1pAAB,info@sheahousehold.com,2742256,Good,C,47989,Mobile,Private,
001am00002A9g1qAAB,info@mendozahousehold.com,846156,Fair,C,25000,Other,Private,
001am00002A9g1rAAB,info@tranhousehold.com,3409004,Good,C,59657,Web,Public,TRAN
001am00002A9g1sAAB,info@barronhousehold.com,1567996,Fair,C,27439,Web,Private,
001am00002A9g1tAAB,info@burtonhousehold.com,3665812,Fair,C,64151,Other,Subsidiary,
001am00002A9g1uAAB,info@bishophousehold.com,3827732,Poor,C,66985,Mobile,Private,
001am00002A9sIfAAJ,info@johnsonhousehold.com,2435160,Fair,C,42615,Mobile,Private,
001am00002A9sIgAAJ,info@myershousehold.com,3060276,Good,C,53554,Call Center,Private,
001am00002A9sIhAAJ,info@mcclainhousehold.com,1591016,Fair,C,27842,Mobile,Private,
001am00002A9sIiAAJ,info@joneshousehold.com,1513752,Fair,C,26490,Web,Private,
001am00002A9sIjAAJ,info@robertshousehold.com,1280304,Fair,C,25000,Web,Private,
001am00002A9sIkAAJ,info@pughhousehold.com,1584600,Fair,C,27730,Branch,Private,
001am00002A9sIlAAJ,info@lambhousehold.com,2429432,Good,C,42515,Call Center,Private,
001am00002A9sImAAJ,info@larahousehold.com,2298520,Fair,C,40224,Web,Private,
001am00002A9sInAAJ,info@griffithhousehold.com,1838980,Good,C,32182,Web,Private,
001am00002A9sIoAAJ,info@turnerhousehold.com,946104,Good,C,25000,Mobile,Other,
