External_ID__c,AccountNumber,AnnualRevenue,BillingCity,BillingCountry,BillingGeocodeAccuracy,BillingLatitude,BillingLongitude,BillingPostalCode,BillingState,BillingStreet,Cust360_Contact_Picture_URL__pc,DNB_Delinquency_Score__c,DNB_PAYDEX_Score__c,DNB_Rating__c,Description,Equifax_Credit_Risk_Score__c,Equifax_Failure_Score_CR__c,Equifax_Payment_Index__c,Experian_Intelliscore__c,Experian_Risk_Band__c,Fax,FinServ__BorrowingHistory__c,FinServ__CommunicationPreferences__pc,FinServ__ContactPreference__pc,FinServ__CountryOfResidence__pc,FinServ__CreditRating__c,FinServ__CreditScore__c,FinServ__CustomerType__c,FinServ__EmployedSince__pc,FinServ__Gender__pc,FinServ__HomeOwnership__pc,FinServ__InvestmentExperience__c,FinServ__KYCDate__c,FinServ__KYCStatus__c,FinServ__LanguagesSpoken__pc,FinServ__LastFourDigitSSN__pc,FinServ__LastInteraction__c,FinServ__LifetimeValue__c,FinServ__MotherMaidenName__pc,FinServ__NetWorth__c,FinServ__NextReview__c,FinServ__NumberOfChildren__pc,FinServ__NumberOfDependents__pc,FinServ__RelationshipStartDate__c,FinServ__RiskTolerance__c,FinServ__ServiceModel__c,FinServ__Status__c,FinServ__TaxBracket__pc,FinServ__TaxId__pc,FinServ__TimeHorizon__c,FinServ__TotalRevenue__c,FinServ__WeddingAnniversary__pc,Fitch_Category__c,Fitch_Rating__c,INS_FEIN_Tax_ID__c,Industry,Jigsaw,MiddleName,NAICS_Code__c,NumberOfEmployees,PersonAssistantName,PersonAssistantPhone,PersonDepartment,PersonGender,PersonGenderIdentity,PersonLeadSource,PersonMailingGeocodeAccuracy,PersonMailingLatitude,PersonMailingLongitude,PersonOtherCity,PersonOtherCountry,PersonOtherGeocodeAccuracy,PersonOtherLatitude,PersonOtherLongitude,PersonOtherPhone,PersonOtherPostalCode,PersonOtherState,PersonOtherStreet,PersonPronouns,PersonTitle,Rating,Salutation,ShippingCity,ShippingCountry,ShippingGeocodeAccuracy,ShippingLatitude,ShippingLongitude,ShippingPostalCode,ShippingState,ShippingStreet,Sic,SicDesc,Site,Tier__c,Type
HYDRATE-RT-000094,ACCT-000094,,,,,,,,,,https://cust360-photos.example.com/001am00002A8UZ8AAN.jpg,,,,,,,,,,(374) 573-8831,Excellent,Email;Text,Email,United States,Poor,561,Relational,2025-08-27,Male,Own,Experienced,2026-05-21,Overdue,English,6613,2025-09-17,67.08,Gonzalez,0.0,2027-05-27,0,,2026-05-20,Aggressive,Tier 3,Onboarding,12%,636954470,Long-Term,,2021-08-28,,,,,,P,,,,,Operations,Male,Male,Referral,Address,39.9438,-75.2195,Philadelphia Hills,United States,Address,39.9678,-75.1385,(635) 349-3439,19106,PA,1100 Birch Rd,he/him,Dr,,,,,,,,,,,,,,C,
HYDRATE-RT-000095,ACCT-000095,,,,,,,,,,https://cust360-photos.example.com/001am00002A8UZ9AAN.jpg,,,,,,,,,,(400) 759-0478,Excellent,Email;Text,Email,United States,Fair,595,Relational,2012-09-13,Male,Own,Intermediate,2026-05-22,Overdue,English,7201,2025-11-23,94.29,Gonzalez,0.0,2027-05-27,2,,2026-05-20,Moderate,Tier 3,Onboarding,22%,851753220,Medium-Term,,2021-12-15,,,,,,U,,,,,Operations,Male,Male,Phone Inquiry,Address,39.9809,-75.1841,Philadelphia Center,United States,Address,39.9742,-75.2076,(983) 320-5990,19121,PA,12 Elm Way,he/him,Dr,,,,,,,,,,,,,,C,
HYDRATE-RT-000096,ACCT-000096,,,,,,,,,,https://cust360-photos.example.com/001am00002A8UZAAA3.jpg,,,,,,,,,,(418) 176-7225,Excellent,Email;Text,Email,United States,Good,720,Relational,2018-04-02,Female,Own,Experienced,2026-05-22,Overdue,English,9956,2025-09-30,119.32,Garcia,0.0,2026-11-23,1,,2026-05-20,Aggressive,Tier 3,Onboarding,24%,500344593,Long-Term,,2014-10-21,,,,,,G,,,,,Operations,Female,Female,Web,Address,29.4307,-98.4742,San Antonio Plaza,United States,Address,29.4691,-98.4661,(373) 706-0775,77091,TX,2014 Sycamore Ln,she/her,Mrs,,,,,,,,,,,,,,C,
HYDRATE-RT-000097,ACCT-000097,,,,,,,,,,https://cust360-photos.example.com/001am00002A8UZBAA3.jpg,,,,,,,,,,(824) 808-6861,Excellent,Email;Text,Email,United States,Good,674,Relational,1991-06-13,Male,Own,Beginner,2026-05-27,Overdue,English,2863,2025-09-08,753.18,Hernandez,0.0,2026-08-25,0,,2026-05-20,Conservative,Tier 2,Onboarding,24%,395563290,Short-Term,,,,,,,,V,,,,,Engineering,Male,Male,Web,Address,37.7607,-122.4474,Oakland,United States,Address,37.7612,-122.2449,(850) 043-3077,90091,CA,245 Birch Ln,he/him,Sr,,,,,,,,,,,,,,B,
HYDRATE-RT-000098,ACCT-000098,,,,,,,,,,https://cust360-photos.example.com/001am00002A8UZCAA3.jpg,,,,,,,,,,(828) 578-4071,Excellent,Email;Text,Email,United States,Fair,656,Relational,2003-07-24,Female,Rent,Experienced,2026-05-24,Overdue,English,4895,2025-07-12,100.35,Wilson,0.0,2026-11-23,1,,2026-05-20,Aggressive,Tier 3,Onboarding,22%,064769690,Long-Term,,2024-06-28,,,,,,L,,,,,Engineering,Female,Female,Referral,Address,32.7112,-117.2048,Los Angeles,United States,Address,34.0864,-118.2572,(966) 892-4602,90063,CA,102 Oak Ln,she/her,Mrs,,,,,,,,,,,,,,C,
HYDRATE-RT-000099,ACCT-000099,,,,,,,,,,https://cust360-photos.example.com/001am00002A8UZDAA3.jpg,,,,,,,,,,(217) 247-7312,Excellent,Email;Text,Email,United States,Fair,655,Relational,1994-09-16,Male,Own,Intermediate,2026-05-26,Overdue,English,7503,2026-05-15,495.41,Garcia,0.0,2026-11-23,0,,2026-05-20,Moderate,Tier 3,Onboarding,24%,326987586,Medium-Term,,,,,,,,Z,,,,,HR,Male,Male,Partner,Address,32.7672,-97.3696,Fort Worth Heights,United States,Address,32.7183,-97.377,(610) 416-6626,77011,TX,12 Oak St,he/him,Dr,,,,,,,,,,,,,,C,
HYDRATE-RT-000100,ACCT-000100,,,,,,,,,,https://cust360-photos.example.com/001am00002A8UZEAA3.jpg,,,,,,,,,,(562) 791-2563,Poor,Email;Text,Email,United States,Very Good,756,Relational,2017-11-28,Male,Rent,Intermediate,2026-05-26,Overdue,English,0501,2025-10-13,62.51,Rodriguez,0.0,2026-11-23,0,,2026-05-20,Moderate,Tier 3,Onboarding,22%,657162063,Medium-Term,,2010-10-20,,,,,,C,,,,,Other,Male,Male,Referral,Address,32.7519,-97.103,Arlington Hills,United States,Address,32.767,-97.1255,(316) 366-1881,77063,TX,488 Birch Blvd,he/him,Mr,,,,,,,,,,,,,,C,
HYDRATE-RT-000101,ACCT-000101,,,,,,,,,,https://cust360-photos.example.com/001am00002A8UZFAA3.jpg,,,,,,,,,,(774) 063-8149,Excellent,Email;Text,Email,United States,Good,690,Relational,2009-06-16,Female,Own,Intermediate,2026-05-25,Overdue,English,1904,2025-06-28,148.41,Rodriguez,0.0,2026-11-23,0,,2026-05-20,Moderate,Tier 3,Onboarding,22%,097357214,Medium-Term,,2011-09-17,,,,,,J,,,,,Sales,Female,Female,Web,Address,32.7471,-117.2067,Los Angeles,United States,Address,34.0079,-118.2894,(269) 952-1894,90037,CA,47 Maple Blvd,she/her,Ms,,,,,,,,,,,,,,C,
HYDRATE-RT-000102,ACCT-000102,,,,,,,,,,https://cust360-photos.example.com/001am00002A8UZGAA3.jpg,,,,,,,,,,(576) 910-9060,Excellent,Email;Text,Email,United States,Fair,610,Relational,1985-07-08,Female,Own,Beginner,2026-05-27,Overdue,English,7592,2025-06-02,188.58,Moore,0.0,2027-05-27,0,,2026-05-20,Conservative,Tier 3,Onboarding,22%,159888148,Short-Term,,2013-01-14,,,,,,J,,,,,Engineering,Female,Female,Referral,Address,39.9111,-82.9552,Columbus Heights,United States,Address,39.9641,-82.9598,(241) 249-9981,43268,OH,488 Maple Ave,she/her,Dr,,,,,,,,,,,,,,C,
HYDRATE-RT-000103,ACCT-000103,,,,,,,,,,https://cust360-photos.example.com/001am00002A8UZHAA3.jpg,,,,,,,,,,(723) 184-7133,Excellent,Email;Text,Text,United States,Fair,667,Relational,2003-05-20,Male,Rent,Experienced,2026-05-24,Overdue,English,4125,2026-01-29,83.38,Johnson,0.0,2026-11-23,0,,2026-05-20,Aggressive,Tier 3,Onboarding,22%,052704310,Long-Term,,1998-11-15,,,,,,F,,,,,Operations,Male,Male,Referral,Address,35.2451,-80.826,Raleigh,United States,Address,35.7622,-78.6086,(433) 005-7491,28298,NC,731 Pine St,he/him,Mr,,,,,,,,,,,,,,C,
HYDRATE-RT-000104,ACCT-000104,,,,,,,,,,https://cust360-photos.example.com/001am00002A8UZIAA3.jpg,,,,,,,,,,(243) 359-4062,Excellent,Email;Text,Phone,United States,Poor,481,Relational,2020-12-06,Male,Other,Experienced,2026-05-22,Overdue,English,0800,2026-04-05,77.04,Miller,0.0,2027-05-27,1,,2026-05-20,Aggressive,Tier 3,Onboarding,12%,462683429,Long-Term,,2015-11-13,,,,,,E,,,,,Customer Service,Male,Male,Partner,Address,39.3322,-76.5604,Baltimore Hills,United States,Address,39.2917,-76.5919,(931) 331-4905,21229,MD,3287 Pine Blvd,he/him,Mr,,,,,,,,,,,,,,C,
HYDRATE-RT-000105,ACCT-000105,,,,,,,,,,https://cust360-photos.example.com/001am00002A8UZJAA3.jpg,,,,,,,,,,(381) 837-8313,Excellent,Email;Text,Text,United States,Good,696,Relational,2017-08-05,Male,Rent,Intermediate,2026-05-25,Overdue,English,6379,2026-04-02,518.6,Taylor,0.0,2026-11-23,1,,2026-05-20,Moderate,Tier 3,Onboarding,24%,697589443,Medium-Term,,2018-02-12,,,,,,T,,,,,Operations,Male,Male,Referral,Address,30.3335,-81.6207,Jacksonville Heights,United States,Address,30.3352,-81.6635,(821) 945-6014,33106,FL,488 Maple St,he/him,Sr,,,,,,,,,,,,,,C,
HYDRATE-RT-000106,ACCT-000106,,,,,,,,,,https://cust360-photos.example.com/001am00002A8UZKAA3.jpg,,,,,,,,,,(465) 094-8160,Excellent,Email;Text,Email,United States,Good,715,Relational,2006-07-01,Female,Own,Intermediate,2026-05-26,Overdue,English,2803,2025-12-17,67.67,Thomas,0.0,2026-11-23,0,,2026-05-20,Moderate,Tier 3,Onboarding,22%,376454831,Medium-Term,,2005-09-04,,,,,,T,,,,,Operations,Female,Female,Web,Address,37.3458,-121.8732,San Jose Park,United States,Address,37.3092,-121.8595,(510) 719-2235,90053,CA,2014 Maple Way,she/her,Mrs,,,,,,,,,,,,,,C,
HYDRATE-RT-000107,ACCT-000107,,,,,,,,,,https://cust360-photos.example.com/001am00002A8UZLAA3.jpg,,,,,,,,,,(864) 272-1830,Excellent,Email;Text,Email,United States,Good,726,Relational,2001-07-09,Male,Own,Intermediate,2026-05-20,Overdue,English,9877,2025-09-09,190.45,Gonzalez,0.0,2026-08-25,0,,2026-05-20,Moderate,Tier 2,Onboarding,24%,148823879,Medium-Term,,2024-08-13,,,,,,D,,,,,Operations,Male,Male,Web,Address,43.0183,-87.9591,Milwaukee Park,United States,Address,43.0102,-87.8697,(920) 910-5177,53200,WI,488 Maple St,he/him,Mr,,,,,,,,,,,,,,B,
HYDRATE-RT-000108,ACCT-000108,,,,,,,,,,https://cust360-photos.example.com/001am00002A8UZMAA3.jpg,,,,,,,,,,(894) 906-2152,Excellent,Email;Text,Phone,United States,Good,716,Relational,2024-11-17,Male,Own,Intermediate,2026-05-26,Overdue,English,3778,2025-12-09,64.72,Jones,0.0,2026-11-23,0,,2026-05-20,Moderate,Tier 3,Onboarding,22%,915410513,Medium-Term,,2016-09-18,,,,,,W,,,,,Operations,Male,Male,Partner,Address,36.7019,-119.7415,Fresno Park,United States,Address,36.7713,-119.8359,(984) 321-8306,90048,CA,1505 Birch Way,he/him,Mr,,,,,,,,,,,,,,C,
HYDRATE-RT-000109,ACCT-000109,,,,,,,,,,https://cust360-photos.example.com/001am00002A8UZNAA3.jpg,,,,,,,,,,(612) 794-1467,Excellent,Email;Text,Email,United States,Very Good,755,Relational,2006-02-12,Female,Own,Beginner,2026-05-22,Overdue,English,0963,2026-04-19,86.24,Rodriguez,0.0,2026-08-25,1,,2026-05-20,Conservative,Tier 2,Onboarding,24%,625098909,Short-Term,,2003-10-22,,,,,,X,,,,,Engineering,Female,Female,Referral,Address,38.5796,-121.4553,Sacramento Park,United States,Address,38.6243,-121.4783,(291) 533-0534,90083,CA,1505 Birch Ln,she/her,Mrs,,,,,,,,,,,,,,B,
HYDRATE-RT-000110,ACCT-000110,,,,,,,,,,https://cust360-photos.example.com/001am00002A8UZOAA3.jpg,,,,,,,,,,(656) 237-8870,Excellent,Email;Text,Phone,United States,Good,729,Relational,2023-09-11,Male,Rent,Beginner,2026-05-26,Overdue,English,5168,2026-03-27,216.51,Thomas,0.0,2026-11-23,0,,2026-05-20,Conservative,Tier 3,Onboarding,24%,649912186,Short-Term,,,,,,,,I,,,,,Customer Service,Male,Male,Referral,Address,32.7851,-97.0665,Arlington Center,United States,Address,32.6991,-97.1594,(547) 569-1898,77061,TX,12 Elm Way,he/him,Mr,,,,,,,,,,,,,,C,
HYDRATE-RT-000111,ACCT-000111,,,,,,,,,,https://cust360-photos.example.com/001am00002A8UZPAA3.jpg,,,,,,,,,,(804) 291-0608,Excellent,Email;Text,Text,United States,Very Good,753,Relational,2025-11-26,Female,Own,Experienced,2026-05-22,Overdue,English,3308,2025-12-05,64.72,Jackson,0.0,2026-11-23,1,,2026-05-20,Aggressive,Tier 3,Onboarding,22%,920174729,Long-Term,,2024-08-12,,,,,,S,,,,,Operations,Female,Female,Partner,Address,32.6945,-117.1312,Los Angeles,United States,Address,34.0755,-118.2894,(285) 059-7272,90044,CA,102 Elm Ave,she/her,Mrs,,,,,,,,,,,,,,C,
HYDRATE-RT-000112,ACCT-000112,,,,,,,,,,https://cust360-photos.example.com/001am00002A8UZQAA3.jpg,,,,,,,,,,(634) 555-8267,Excellent,Email;Text,Text,United States,Fair,636,Relational,2023-03-08,Male,Other,Intermediate,2026-05-27,Overdue,English,2741,2026-04-19,179.38,Jackson,0.0,2027-05-27,0,,2026-05-20,Moderate,Tier 3,Onboarding,12%,617393746,Medium-Term,,,,,,,,J,,,,,Engineering,Male,Male,Referral,Address,35.4533,-97.5084,Oklahoma City Park,United States,Address,35.4431,-97.5508,(839) 502-2546,73148,OK,731 Birch Rd,he/him,Mr,,,,,,,,,,,,,,C,
HYDRATE-RT-000113,ACCT-000113,,,,,,,,,,https://cust360-photos.example.com/001am00002A8UZRAA3.jpg,,,,,,,,,,(424) 408-2644,Excellent,Email;Text,Mail,United States,Fair,601,Relational,2021-10-14,Male,Own,Intermediate,2026-05-21,Overdue,English,3121,2026-05-05,18.9,Brown,0.0,2027-05-27,0,,2026-05-20,Moderate,Tier 3,Onboarding,22%,229354555,Medium-Term,,2009-03-05,,,,,,C,,,,,Operations,Male,Male,Referral,Address,37.8039,-122.2215,Oakland Center,United States,Address,37.8081,-122.2499,(297) 321-2284,90068,CA,2014 Birch Way,he/him,Mr,,,,,,,,,,,,,,C,
HYDRATE-RT-000114,ACCT-000114,,,,,,,,,,https://cust360-photos.example.com/001am00002A8UZSAA3.jpg,,,,,,,,,,(327) 123-7562,Excellent,Email;Text,Email,United States,Good,737,Relational,2004-09-08,Female,Own,Intermediate,2026-05-21,Overdue,English,4416,2025-06-29,150.94,Williams,0.0,2026-11-23,1,,2026-05-20,Moderate,Tier 3,Onboarding,22%,753782159,Medium-Term,,2007-05-04,,,,,,C,,,,,Marketing,Female,Female,Partner,Address,35.275,-80.8646,Raleigh,United States,Address,35.7864,-78.6021,(958) 910-1174,28279,NC,102 Oak Ln,she/her,Dr,,,,,,,,,,,,,,C,
HYDRATE-RT-000115,ACCT-000115,,,,,,,,,,https://cust360-photos.example.com/001am00002A8UZTAA3.jpg,,,,,,,,,,(391) 059-5225,Excellent,Email;Text,Text,United States,Fair,610,Relational,2010-10-19,Female,Own,Beginner,2026-05-20,Overdue,English,2515,2025-07-21,414.88,Miller,0.0,2026-11-23,1,,2026-05-20,Conservative,Tier 3,Onboarding,22%,859188056,Short-Term,,1996-12-11,,,,,,Z,,,,,Operations,Female,Female,Referral,Address,39.8065,-86.1794,Indianapolis Center,United States,Address,39.7788,-86.1252,(813) 806-6574,46263,IN,3287 Sycamore Ave,she/her,Mrs,,,,,,,,,,,,,,C,
HYDRATE-RT-000116,ACCT-000116,,,,,,,,,,https://cust360-photos.example.com/001am00002A8UZUAA3.jpg,,,,,,,,,,(275) 551-9084,Excellent,Email;Text,Mail,United States,Good,678,Relational,2021-02-16,Female,Rent,Intermediate,2026-05-23,Overdue,English,0180,2026-05-07,115.32,Williams,0.0,2026-11-23,1,,2026-05-20,Moderate,Tier 3,Onboarding,22%,803893300,Medium-Term,,2005-10-24,,,,,,R,,,,,Operations,Female,Female,Web,Address,35.7324,-78.676,Raleigh Heights,United States,Address,35.7792,-78.6633,(298) 913-9972,28296,NC,3287 Elm Ave,she/her,Mrs,,,,,,,,,,,,,,C,
HYDRATE-RT-000117,ACCT-000117,,,,,,,,,,https://cust360-photos.example.com/001am00002A8UZVAA3.jpg,,,,,,,,,,(376) 014-5644,Excellent,Email;Text,Email,United States,Very Good,759,Relational,1984-12-01,Female,Own,Intermediate,2026-05-24,Overdue,English,7204,2025-09-09,466.74,Williams,0.0,2026-11-23,0,,2026-05-20,Moderate,Tier 3,Onboarding,24%,227027506,Medium-Term,,2002-09-27,,,,,,F,,,,,Operations,Female,Female,Other,Address,38.8715,-77.0487,Washington Plaza,United States,Address,38.9023,-77.0345,(293) 660-5122,20087,DC,102 Elm Rd,she/her,Ms,,,,,,,,,,,,,,C,
HYDRATE-RT-000118,ACCT-000118,,,,,,,,,,https://cust360-photos.example.com/001am00002A8UZWAA3.jpg,,,,,,,,,,(416) 753-7022,Excellent,Email;Text,Text,United States,Fair,653,Relational,2010-09-08,Female,Own,Intermediate,2026-05-25,Overdue,English,8974,2026-05-06,238.22,Jones,0.0,2026-11-23,0,,2026-05-20,Moderate,Tier 3,Onboarding,22%,762017220,Medium-Term,,2017-05-30,,,,,,M,,,,,Other,Female,Female,Web,Address,38.5809,-121.4606,Sacramento Hills,United States,Address,38.5702,-121.4876,(858) 808-7055,90032,CA,102 Chestnut St,she/her,Ms,,,,,,,,,,,,,,C,
HYDRATE-RT-000119,ACCT-000119,,,,,,,,,,https://cust360-photos.example.com/001am00002A8UZXAA3.jpg,,,,,,,,,,(584) 359-3998,Excellent,Email;Text,Email,United States,Poor,572,Relational,2021-03-30,Female,Own,Beginner,2026-05-27,Overdue,English,0542,2026-03-26,67.08,Johnson,0.0,2027-05-27,0,,2026-05-20,Conservative,Tier 3,Onboarding,12%,084681242,Short-Term,,,,,,,,C,,,,,Marketing,Female,Female,Partner,Address,33.7344,-118.1812,Long Beach Center,United States,Address,33.7749,-118.2274,(273) 577-5869,90019,CA,1100 Walnut Blvd,she/her,Ms,,,,,,,,,,,,,,C,
HYDRATE-RT-000120,ACCT-000120,,,,,,,,,,https://cust360-photos.example.com/001am00002A8UZYAA3.jpg,,,,,,,,,,(933) 782-6277,Excellent,Email;Text,Text,United States,Good,712,Relational,2000-01-26,Male,Rent,Intermediate,2026-05-26,Overdue,English,4849,2025-06-13,116.16,Anderson,0.0,2026-11-23,0,,2026-05-20,Moderate,Tier 3,Onboarding,22%,969153764,Medium-Term,,2024-04-14,,,,,,T,,,,,Customer Service,Male,Male,Referral,Address,43.0379,-87.9287,Milwaukee Hills,United States,Address,43.0067,-87.9457,(770) 861-2533,53218,WI,47 Chestnut St,he/him,Mr,,,,,,,,,,,,,,C,
HYDRATE-RT-000121,ACCT-000121,,,,,,,,,,https://cust360-photos.example.com/001am00002A8UZZAA3.jpg,,,,,,,,,,(212) 507-9921,Excellent,Email;Text,Phone,United States,Good,686,Relational,2005-06-21,Female,Rent,Intermediate,2026-05-25,Overdue,English,8517,2025-11-11,115.74,Lopez,0.0,2026-11-23,1,,2026-05-20,Moderate,Tier 3,Onboarding,22%,019709258,Medium-Term,,1996-12-09,,,,,,T,,,,,Engineering,Female,Female,Referral,Address,37.787,-122.3149,Oakland Plaza,United States,Address,37.8072,-122.284,(926) 424-4693,90084,CA,1100 Maple Blvd,she/her,Ms,,,,,,,,,,,,,,C,
HYDRATE-RT-000122,ACCT-000122,,,,,,,,,,https://cust360-photos.example.com/001am00002A8UZaAAN.jpg,,,,,,,,,,(249) 016-2340,Excellent,Email;Text,Email,United States,Poor,559,Relational,2000-06-02,Female,Own,Intermediate,2026-05-24,Overdue,English,5536,2025-10-23,38.71,Davis,0.0,2027-05-27,1,,2026-05-20,Moderate,Tier 3,Onboarding,12%,657204449,Medium-Term,,2013-06-23,,,,,,T,,,,,Engineering,Female,Female,Web,Address,39.693,-105.0308,Colorado Springs,United States,Address,38.803,-104.81,(560) 673-2370,80229,CO,731 Sycamore Ave,she/her,Ms,,,,,,,,,,,,,,C,
HYDRATE-RT-000123,ACCT-000123,,,,,,,,,,https://cust360-photos.example.com/001am00002A8UZbAAN.jpg,,,,,,,,,,(941) 890-6037,Excellent,Email;Text,Email,United States,Good,684,Relational,2021-08-17,Male,Own,Intermediate,2026-05-24,Overdue,English,4216,2026-01-23,179.38,Martinez,0.0,2027-05-27,1,,2026-05-20,Moderate,Tier 3,Onboarding,12%,260879423,Medium-Term,,2008-11-24,,,,,,B,,,,,Marketing,Male,Male,Referral,Address,32.7306,-96.8368,Fort Worth,United States,Address,32.7466,-97.3687,(653) 802-7529,77004,TX,1100 Cedar Way,he/him,Mr,,,,,,,,,,,,,,C,
HYDRATE-RT-000124,ACCT-000124,,,,,,,,,,https://cust360-photos.example.com/001am00002A8UZcAAN.jpg,,,,,,,,,,(555) 864-9235,Excellent,Email;Text,Text,United States,Poor,573,Relational,2025-08-01,Male,Other,Beginner,2026-05-27,Overdue,English,6088,2025-10-04,75.7,Hernandez,0.0,2027-05-27,0,,2026-05-20,Conservative,Tier 3,Onboarding,12%,141375616,Short-Term,,2018-06-22,,,,,,T,,,,,Operations,Male,Male,Phone Inquiry,Address,38.5849,-121.502,Sacramento Plaza,United States,Address,38.59,-121.4899,(891) 350-5743,90085,CA,1505 Cedar St,he/him,Mr,,,,,,,,,,,,,,C,
HYDRATE-RT-000125,ACCT-000125,,,,,,,,,,https://cust360-photos.example.com/001am00002A8UZdAAN.jpg,,,,,,,,,,(532) 001-6307,Excellent,Email;Text,Phone,United States,Very Good,769,Relational,2021-08-09,Male,Own,Experienced,2026-05-25,Overdue,English,1296,2025-10-20,314.11,Moore,0.0,2026-11-23,0,,2026-05-20,Aggressive,Tier 3,Onboarding,22%,583405568,Long-Term,,2024-08-04,,,,,,H,,,,,Engineering,Male,Male,Referral,Address,45.5375,-122.7131,Portland Center,United States,Address,45.5451,-122.6468,(682) 306-2558,97230,OR,245 Pine Way,he/him,Mr,,,,,,,,,,,,,,C,
HYDRATE-RT-000126,ACCT-000126,,,,,,,,,,https://cust360-photos.example.com/001am00002A8UZeAAN.jpg,,,,,,,,,,(717) 604-6639,Poor,Email;Text,Phone,United States,Good,701,Relational,2019-08-18,Female,Own,Intermediate,2026-05-27,Overdue,English,2578,2025-09-05,213.13,Martin,0.0,2026-11-23,0,,2026-05-20,Moderate,Tier 3,Onboarding,24%,809841104,Medium-Term,,,,,,,,P,,,,,Engineering,Female,Female,Other,Address,36.7841,-119.792,Fresno Park,United States,Address,36.732,-119.7425,(539) 113-1120,90083,CA,47 Elm Blvd,she/her,Ms,,,,,,,,,,,,,,C,
HYDRATE-RT-000127,ACCT-000127,,,,,,,,,,https://cust360-photos.example.com/001am00002A8UZfAAN.jpg,,,,,,,,,,(268) 252-4562,Excellent,Email;Text,Phone,United States,Fair,649,Relational,2009-11-12,Female,Own,Beginner,2026-05-27,Overdue,English,4891,2026-02-20,153.68,Gonzalez,0.0,2026-11-23,0,,2026-05-20,Conservative,Tier 3,Onboarding,22%,498790086,Short-Term,,1996-12-26,,,,,,I,,,,,HR,Female,Female,Referral,Address,35.0835,-106.695,Albuquerque Center,United States,Address,35.0476,-106.6034,(209) 227-8246,87193,NM,47 Walnut Rd,she/her,Ms,,,,,,,,,,,,,,C,
HYDRATE-RT-000128,ACCT-000128,,,,,,,,,,https://cust360-photos.example.com/001am00002A8UZgAAN.jpg,,,,,,,,,,(245) 919-9331,Excellent,Email;Text,Email,United States,Good,704,Relational,2025-10-31,Male,Own,Beginner,2026-05-27,Overdue,English,5363,2026-02-09,154.74,Martinez,0.0,2026-11-23,0,,2026-05-20,Conservative,Tier 3,Onboarding,22%,167212390,Short-Term,,2020-10-20,,,,,,C,,,,,Customer Service,Male,Male,Partner,Address,36.8785,-75.9392,Virginia Beach Heights,United States,Address,36.8147,-76.0153,(225) 838-2631,23456,VA,488 Oak St,he/him,Dr,,,,,,,,,,,,,,C,
HYDRATE-RT-000129,ACCT-000129,,,,,,,,,,https://cust360-photos.example.com/001am00002A8UZhAAN.jpg,,,,,,,,,,(823) 565-0658,Poor,Email;Text,Email,United States,Very Good,782,Relational,2019-01-14,Male,Other,Intermediate,2026-05-22,Overdue,English,0224,2026-01-24,155.16,Hernandez,0.0,2026-11-23,2,,2026-05-20,Moderate,Tier 3,Onboarding,22%,577106385,Medium-Term,,2012-08-24,,,,,,L,,,,,Operations,Male,Male,Other,Address,39.7769,-105.0265,Colorado Springs,United States,Address,38.825,-104.7987,(543) 436-3695,80287,CO,3287 Chestnut St,he/him,Mr,,,,,,,,,,,,,,C,
HYDRATE-RT-000130,ACCT-000130,,,,,,,,,,https://cust360-photos.example.com/001am00002A8UZiAAN.jpg,,,,,,,,,,(441) 147-1660,Poor,Email;Text,Text,United States,Fair,663,Relational,2008-12-16,Male,Own,Beginner,2026-05-27,Overdue,English,2708,2026-01-17,24.2,Lopez,0.0,2026-11-23,0,,2026-05-20,Conservative,Tier 3,Onboarding,22%,596584879,Short-Term,,2013-02-19,,,,,,T,,,,,Sales,Male,Male,Web,Address,37.7816,-122.2559,Oakland Center,United States,Address,37.7668,-122.2752,(873) 811-3649,90085,CA,245 Oak St,he/him,Mr,,,,,,,,,,,,,,C,
HYDRATE-RT-000131,ACCT-000131,,,,,,,,,,https://cust360-photos.example.com/001am00002A8UZjAAN.jpg,,,,,,,,,,(341) 915-4244,Excellent,Email;Text,Email,United States,Fair,650,Relational,2008-08-15,Female,Rent,Experienced,2026-05-23,Overdue,English,8958,2025-10-28,236.53,Miller,0.0,2026-11-23,2,,2026-05-20,Aggressive,Tier 3,Onboarding,24%,930486197,Long-Term,,2024-08-21,,,,,,U,,,,,Finance,Female,Female,Phone Inquiry,Address,29.4419,-98.4751,San Antonio Plaza,United States,Address,29.4313,-98.5068,(205) 254-9184,77096,TX,1505 Chestnut Way,she/her,Ms,,,,,,,,,,,,,,C,
HYDRATE-RT-000132,ACCT-000132,,,,,,,,,,https://cust360-photos.example.com/001am00002A8UZkAAN.jpg,,,,,,,,,,(632) 551-5057,Excellent,Email;Text,Email,United States,Good,707,Relational,1987-09-06,Male,Own,Intermediate,2026-05-20,Overdue,English,8628,2025-10-05,201.12,Davis,0.0,2026-11-23,1,,2026-05-20,Moderate,Tier 3,Onboarding,22%,587967802,Medium-Term,,2008-05-13,,,,,,P,,,,,Marketing,Male,Male,Web,Address,36.1367,-96.035,Tulsa Heights,United States,Address,36.1496,-95.9413,(990) 119-2528,73184,OK,1100 Sycamore St,he/him,Dr,,,,,,,,,,,,,,C,
